Emblem_ID,Factory_CName,Factory_Address,Factory_Tel,Factory_Fax,Factory_Director,Material_Name,PType_Name,Product_Name
018911,大潤發流通事業股份有限公司新竹分公司,新竹市湳雅街93-95號,03-5357699,,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬梅花炒肉片
011002,雅勝冷凍食品股份有限公司,桃園市蘆竹區山腳里7鄰泉州路3號,03-3244466,03-3243779,林惠美,肉品,冷凍豬肉,前腿蹄膀
016504,友宏有限公司,高雄市阿蓮區港後村崙頂1-10號,07-6317135,07-6320636,吳珮瑜,肉品,冷凍雞肉,白色肉雞：清雞排
011082,雅勝冷凍食品股份有限公司,桃園市蘆竹區山腳里7鄰泉州路3號,03-3244466,03-3243779,林惠美,肉品,冷凍豬肉,後腿部-後腿肉
018901,大潤發流通事業股份有限公司南湖分公司,台北市內湖區舊宗路1段188號1~3樓,(02)2790-5050,(02)2795-6060,林弘斌,肉品,冷藏豬肉,白毛豬：梅花烤肉片
011604,台灣卜蜂企業股份有限公司,南投市南崗工業區工業東路17號,049-2255337,049-2255780,鄭武樾,肉品,冷凍雞肉,白色肉雞：雞胸
011002,雅勝冷凍食品股份有限公司,桃園市蘆竹區山腳里7鄰泉州路3號,03-3244466,03-3243779,林惠美,肉品,冷凍豬肉,五花粽肉30g(義)牧@15
019501,品冠現代畜產(股)有限公司,台中市西屯區林厝里5鄰安林路50-2號,04-24626828,04-24626808,,肉品,冷藏豬肉,大骨（指肩胛骨、前肢骨【上、下腕骨】、髖骨【骨盤骨】或後肢骨【大腿骨及下腿骨】）
015202,香里食品企業股份有限公司,南投縣南投市南崗工業區仁和路3號,049-2259999,049-2263000,洪芳美,肉品,冷凍豬肉,肩胛排（中排）
011204,超秦企業股份有限公司,桃園市桃園區中埔里永安路1061號,03-3411111,03-3411213,卓靖倫,肉品,冷凍雞肉,白色肉雞：帶爪全雞
010202,立大農畜興業股份有限公司,高雄市路竹區中山南路47號,07-6979066,07-6971721,周明雄,肉品,冷凍豬肉,肉角（肉丁）
010201,立大農畜興業股份有限公司,高雄市路竹區中山南路47號,07-6979066,07-6971721,周明雄,肉品,冷藏豬肉,骨類
014302,峰榮食品工業股份有限公司,屏東市龍華里龍華路555號,08-7537901,08-7530186,林秀梅,肉品,冷凍豬肉,腹脅排（腩排、肉排）
017104,洽富實業股份有限公司,台中市梧棲區自立一街183號,04-26391021,04-26390031,,肉品,冷凍雞肉,翅尖
011102,大得利家畜肉食品加工廠有限公司,新北市新莊區環漢路三段525號,02-22066856   ,02-82010619   ,林明輝,肉品,冷凍豬肉,豬腳(不認定自踝關節切下之後肢豬腳)
015681,信功實業股份有限公司,屏東縣長治鄉繁昌村中山路122號,08-7624567,08-7620075,楊博仁,肉品,冷藏豬肉,豬腳（如：台式豬腳、德式豬腳；但不認定自腕關節切下之前肢豬腳）
016902,泰安食品股份有限公司屏東廠,屏東縣新園鄉新園村媽祖路407巷89號及89-1號2、3、4樓,08-8686789,,張宏象,肉品,冷凍豬肉,豬軟油
014804,沅泰食品有限公司,高雄市前鎮區新都路10號,07-8135900,07-8411923,藍榮富,肉品,冷凍雞肉,土雞：里肌肉
015682,信功實業股份有限公司,屏東縣長治鄉繁昌村中山路122號,08-7624567,08-7620075,楊博仁,肉品,冷凍豬肉,龍骨（指頸椎、胸椎或腰椎）
018918,大潤發流通事業股份有限公司嘉義分公司,嘉義市西區博愛路二段281號,(05)2323699,,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬五帶皮花肉塊
018102,思牧企業股份有限公司內埔一廠,屏東縣內埔鄉豐田村延平路133號,08-7537910,08-7783339,李瑞德,肉品,冷凍豬肉,後腱肉
019404,凱馨實業股份有限公司二廠,雲林縣斗六市八德里引善路196號,05-5347888,05-5332952,鄧進得,肉品,冷凍雞肉,白色肉雞：雞胸對切
016902,泰安食品股份有限公司屏東廠,屏東縣新園鄉新園村媽祖路407巷89號及89-1號2、3、4樓,08-8686789,,張宏象,肉品,冷凍豬肉,安康豬 梅花火鍋肉片
018909,大潤發流通事業股份有限公司平鎮分公司,桃園市平鎮區南東路57-1號,(03)439-9888,(03)439-7485  ,林弘斌,肉品,冷藏豬肉,白毛豬：梅花肉塊
019902,源欣興農畜食品股份有限公司土庫廠,雲林縣土庫鎮埤腳里埤腳118-4號,05-6623667,05-6622333,,肉品,冷凍豬肉,肉片
014204,瑞峰食品有限公司,高雄市鳥松區美山路36巷1-33號,07-7329958,,,肉品,冷凍雞肉,白肉雞：肉丁
011082,雅勝冷凍食品股份有限公司,桃園市蘆竹區山腳里7鄰泉州路3號,03-3244466,03-3243779,林惠美,肉品,冷凍豬肉,背脊部-背肌肉
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,白毛豬：帶皮五花肉丁
016902,泰安食品股份有限公司屏東廠,屏東縣新園鄉新園村媽祖路407巷89號及89-1號2、3、4樓,08-8686789,,張宏象,肉品,冷凍豬肉,大分切豬肉
017104,洽富實業股份有限公司,台中市梧棲區自立一街183號,04-26391021,04-26390031,,肉品,冷凍雞肉,雞胸對切
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,腹脅肉附皮
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬梅花炒肉片
011002,雅勝冷凍食品股份有限公司,桃園市蘆竹區山腳里7鄰泉州路3號,03-3244466,03-3243779,林惠美,肉品,冷凍豬肉,背骨切 @12
012484,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷凍雞肉,白色肉雞:翅尖
010584,台灣農畜產工業股份有限公司,屏東縣屏東市建國路480號,08-7520525,08-7556980,張華欣,肉品,冷凍豬肉,腩排丁
018919,大潤發流通事業股份有限公司鳳山分公司,高雄市鳳山區文化路59號,07-7102999,,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬帶皮五花肉條
019404,凱馨實業股份有限公司二廠,雲林縣斗六市八德里引善路196號,05-5347888,05-5332952,鄧進得,肉品,冷凍雞肉,有色肉雞（指烏骨雞）：翅尖
016902,泰安食品股份有限公司屏東廠,屏東縣新園鄉新園村媽祖路407巷89號及89-1號2、3、4樓,08-8686789,,張宏象,肉品,冷凍豬肉,小分切豬肉
015601,信功實業股份有限公司,屏東縣長治鄉繁昌村中山路122號,08-7624567,08-7620075,楊博仁,肉品,冷藏豬肉,僧帽碎肉
011802,誠昌實業股份有限公司,彰化縣秀水鄉彰水路二段90號,04-7696336,04-7692622,葉靜燕,肉品,冷凍豬肉,骨類
018284,亦盛實業有限公司,屏東縣萬丹鄉社中村大義路9號,(08)7075575,(08)7075572,林家宏,肉品,冷凍雞肉,白色肉雞：棒腿
015681,信功實業股份有限公司,屏東縣長治鄉繁昌村中山路122號,08-7624567,08-7620075,楊博仁,肉品,冷藏豬肉,背肌肉(大里肌肉、里肌肉)
015602,信功實業股份有限公司,屏東縣長治鄉繁昌村中山路122號,08-7624567,08-7620075,楊博仁,肉品,冷凍豬肉,小排骨
016684,保證責任台灣省北台肉雞運銷合作社,桃園市大園區三石里五鄰45-51號,03-3835116,03-3835112,黃興任,肉品,冷凍雞肉,白色肉雞：光雞切塊
017002,嘉一香食品股份有限公司屏東廠,屏東縣崁頂鄉崁頂村中正路1-1號,08-8630863,08-8630862,陳國訓,肉品,冷凍豬肉,豬腳(不認定自踝關節切下之後肢豬腳)
018909,大潤發流通事業股份有限公司平鎮分公司,桃園市平鎮區南東路57-1號,(03)439-9888,(03)439-7485  ,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬胛心肉塊
011082,雅勝冷凍食品股份有限公司,桃園市蘆竹區山腳里7鄰泉州路3號,03-3244466,03-3243779,林惠美,肉品,冷凍豬肉,腹脅部-腹脅肉
018204,亦盛實業有限公司,屏東縣萬丹鄉社中村大義路9號,(08)7075575,(08)7075572,林家宏,肉品,冷凍雞肉,有色肉雞(土雞)：翅腿
018702,保億冷凍食品有限公司,屏東縣九如鄉玉泉村黃金路51號,08-7031616,08-7031699,蘇文旭,肉品,冷凍豬肉,後腿蹄膀
018920,大潤發流通事業股份有限公司台東分公司,台東縣臺東市中興路三段592號,089-222399,089-333099,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬小排骨切塊
011002,雅勝冷凍食品股份有限公司,桃園市蘆竹區山腳里7鄰泉州路3號,03-3244466,03-3243779,林惠美,肉品,冷凍豬肉,前腱肉
019804,立瑞畜產有限公司,雲林縣土庫鎮後埔里19鄰雙人厝123號,05-6656911,05-6656917,,肉品,冷凍雞肉,烏骨雞-帶皮清肉
011102,大得利家畜肉食品加工廠有限公司,新北市新莊區環漢路三段525號,02-22066856   ,02-82010619   ,林明輝,肉品,冷凍豬肉,豬腳（如：台式豬腳、德式豬腳；但不認定自腕關節切下之前肢豬腳）
018915,大潤發流通事業股份有限公司斗南分公司,雲林縣斗南鎮西岐里文化街119巷21號,(05)595-5959 ,,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬胛心肉塊
011002,雅勝冷凍食品股份有限公司,桃園市蘆竹區山腳里7鄰泉州路3號,03-3244466,03-3243779,林惠美,肉品,冷凍豬肉,五花烤肉片-30盤 @7.2
016684,保證責任台灣省北台肉雞運銷合作社,桃園市大園區三石里五鄰45-51號,03-3835116,03-3835112,黃興任,肉品,冷凍雞肉,白色肉雞：九塊雞
017802,嘉一香食品股份有限公司樹林廠,新北市樹林區俊安街43號,02-26894911,02-26895910,陳國訓,肉品,冷凍豬肉,腹脅肉附皮骨
018916,大潤發流通事業股份有限公司台南分公司,台南市北區臨安路2段310號,(06)229-5999,(06)228-4868,林弘斌,肉品,冷藏豬肉,白毛豬：背骨
015202,香里食品企業股份有限公司,南投縣南投市南崗工業區仁和路3號,049-2259999,049-2263000,洪芳美,肉品,冷凍豬肉,豬腳(不認定自踝關節切下之後肢豬腳)
016004,興中台股份有限公司,彰化縣埤頭鄉大湖村中央路89-10號,04-8927806,04-8927494,賴豐富,肉品,冷凍雞肉,有色肉雞（指土雞）：全胸對切
011002,雅勝冷凍食品股份有限公司,桃園市蘆竹區山腳里7鄰泉州路3號,03-3244466,03-3243779,林惠美,肉品,冷凍豬肉,梅花火鍋片 200g/盤
018902,大潤發流通事業股份有限公司中崙分公司(潤泰創新國際(股)公司),台北市八德路2段306號地下3樓,(02)2779-0006,(02)2779-0123,林弘斌,肉品,冷藏豬肉,白毛豬：梅花炒肉片
015682,信功實業股份有限公司,屏東縣長治鄉繁昌村中山路122號,08-7624567,08-7620075,楊博仁,肉品,冷凍豬肉,頸肉
019404,凱馨實業股份有限公司二廠,雲林縣斗六市八德里引善路196號,05-5347888,05-5332952,鄧進得,肉品,冷凍雞肉,有色肉雞（指烏骨雞）：去骨帶皮腿肉（去腳踝）
019502,品冠現代畜產(股)有限公司,台中市西屯區林厝里5鄰安林路50-2號,04-24626828,04-24626808,,肉品,冷凍豬肉,里肌油
018915,大潤發流通事業股份有限公司斗南分公司,雲林縣斗南鎮西岐里文化街119巷21號,(05)595-5959 ,,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬後腿肉絲
015682,信功實業股份有限公司,屏東縣長治鄉繁昌村中山路122號,08-7624567,08-7620075,楊博仁,肉品,冷凍豬肉,大分切:前腿油
016004,興中台股份有限公司,彰化縣埤頭鄉大湖村中央路89-10號,04-8927806,04-8927494,賴豐富,肉品,冷凍雞肉,白色肉雞：雞胸
015682,信功實業股份有限公司,屏東縣長治鄉繁昌村中山路122號,08-7624567,08-7620075,楊博仁,肉品,冷凍豬肉,絞肉
018916,大潤發流通事業股份有限公司台南分公司,台南市北區臨安路2段310號,(06)229-5999,(06)228-4868,林弘斌,肉品,冷藏豬肉,白毛豬：前足短切
016902,泰安食品股份有限公司屏東廠,屏東縣新園鄉新園村媽祖路407巷89號及89-1號2、3、4樓,08-8686789,,張宏象,肉品,冷凍豬肉,豬油角
014804,沅泰食品有限公司,高雄市前鎮區新都路10號,07-8135900,07-8411923,藍榮富,肉品,冷凍雞肉,肉塊
018913,大潤發流通事業股份有限公司台中分公司,台中市忠明路499號,(04)2201-5659 ,,林弘斌,肉品,冷藏豬肉,白毛豬：枝骨
018002,祥圃實業股份有限公司,雲林縣大埤鄉嘉興村豐田路57號,05-5529668,,,肉品,冷凍豬肉,後腱肉
017104,洽富實業股份有限公司,台中市梧棲區自立一街183號,04-26391021,04-26390031,,肉品,冷凍雞肉,八塊雞
015202,香里食品企業股份有限公司,南投縣南投市南崗工業區仁和路3號,049-2259999,049-2263000,洪芳美,肉品,冷凍豬肉,肋骨（支骨）
018915,大潤發流通事業股份有限公司斗南分公司,雲林縣斗南鎮西岐里文化街119巷21號,(05)595-5959 ,,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬帶皮胛心肉塊
011002,雅勝冷凍食品股份有限公司,桃園市蘆竹區山腳里7鄰泉州路3號,03-3244466,03-3243779,林惠美,肉品,冷凍豬肉,里肌排-對切 (牧) @12
012404,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷凍雞肉,有色肉雞（指烏骨雞）：骨腿
015602,信功實業股份有限公司,屏東縣長治鄉繁昌村中山路122號,08-7624567,08-7620075,楊博仁,肉品,冷凍豬肉,背肌肉附皮骨
012201,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷藏豬肉,腹脅肉附骨
018702,保億冷凍食品有限公司,屏東縣九如鄉玉泉村黃金路51號,08-7031616,08-7031699,蘇文旭,肉品,冷凍豬肉,背肌肉附骨（帶骨里肌肉）
012484,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷凍雞肉,白色肉雞:棒腿
017802,嘉一香食品股份有限公司樹林廠,新北市樹林區俊安街43號,02-26894911,02-26895910,陳國訓,肉品,冷凍豬肉,小排骨
018918,大潤發流通事業股份有限公司嘉義分公司,嘉義市西區博愛路二段281號,(05)2323699,,林弘斌,肉品,冷藏豬肉,白毛豬：後腿肉塊
011402,泓霖食品有限公司,新北市土城區承天路71巷4弄21號,02-22675162,02-22675065,,肉品,冷凍豬肉,五花肉角(肉片、肉絲、肉條)
016684,保證責任台灣省北台肉雞運銷合作社,桃園市大園區三石里五鄰45-51號,03-3835116,03-3835112,黃興任,肉品,冷凍雞肉,去皮雞胸
010202,立大農畜興業股份有限公司,高雄市路竹區中山南路47號,07-6979066,07-6971721,周明雄,肉品,冷凍豬肉,尾冬骨(薦椎)
018912,大潤發流通事業股份有限公司頭份分公司,苗栗縣頭份鎮自強路230號,037-592668,,林弘斌,肉品,冷藏豬肉,白毛豬：腰內肉
018702,保億冷凍食品有限公司,屏東縣九如鄉玉泉村黃金路51號,08-7031616,08-7031699,蘇文旭,肉品,冷凍豬肉,前腱肉
014204,瑞峰食品有限公司,高雄市鳥松區美山路36巷1-33號,07-7329958,,,肉品,冷凍雞肉,白肉雞：棒腿
017802,嘉一香食品股份有限公司樹林廠,新北市樹林區俊安街43號,02-26894911,02-26895910,陳國訓,肉品,冷凍豬肉,肉絲
011701,津谷食品股份有限公司埤頭廠,彰化縣埤頭鄉埤頭村斗苑東路525號,04-8929939,04-8922099,張吉銓,肉品,冷藏豬肉,肋軟骨
011082,雅勝冷凍食品股份有限公司,桃園市蘆竹區山腳里7鄰泉州路3號,03-3244466,03-3243779,林惠美,肉品,冷凍豬肉,前腿部-豬腳(不認定裸關節切下之後肢豬腳)
016804,大成長城企業股份有限公司柳營肉品廠,臺南市柳營區士林里長榮路六段501號,06-6224201,,韓家宇,肉品,冷凍雞肉,白色肉雞：九塊雞
016902,泰安食品股份有限公司屏東廠,屏東縣新園鄉新園村媽祖路407巷89號及89-1號2、3、4樓,08-8686789,,張宏象,肉品,冷凍豬肉,腰內肉(小里肌)
018910,大潤發流通事業股份有限公司忠孝分公司,新竹市忠孝路300號,(03)561-0168,,林弘斌,肉品,冷藏豬肉,白毛豬：胛心炒肉片
015682,信功實業股份有限公司,屏東縣長治鄉繁昌村中山路122號,08-7624567,08-7620075,楊博仁,肉品,冷凍豬肉,大骨（指肩胛骨、前肢骨【上、下腕骨】、髖骨【骨盤骨】或後肢骨【大腿骨及下腿骨】）
015804,農生企業股份有限公司,屏東縣里港鄉載興村新民路11-6號,08-7753131,08-7754556,楊世昌,肉品,冷凍雞肉,白色肉雞：全雞
013502,和榮意食品有限公司,雲林縣元長鄉鹿北村同安路48號,05-7983801,05-7983803,郭凉,肉品,冷凍豬肉,胸骨（胸軟骨）
018910,大潤發流通事業股份有限公司忠孝分公司,新竹市忠孝路300號,(03)561-0168,,林弘斌,肉品,冷藏豬肉,白毛豬：前足短
017602,萬偉股份有限公司,屏東縣萬丹鄉社區村萬丹路3段331號,08-7551725,08-7518524,蘇瑞榮,肉品,冷凍豬肉,腹脅底
016004,興中台股份有限公司,彰化縣埤頭鄉大湖村中央路89-10號,04-8927806,04-8927494,賴豐富,肉品,冷凍雞肉,白色肉雞：全胸
014302,峰榮食品工業股份有限公司,屏東市龍華里龍華路555號,08-7537901,08-7530186,林秀梅,肉品,冷凍豬肉,腹脅肉（五花肉、三層肉）
018916,大潤發流通事業股份有限公司台南分公司,台南市北區臨安路2段310號,(06)229-5999,(06)228-4868,林弘斌,肉品,冷藏豬肉,白毛豬：五花肉條
011002,雅勝冷凍食品股份有限公司,桃園市蘆竹區山腳里7鄰泉州路3號,03-3244466,03-3243779,林惠美,肉品,冷凍豬肉,里肌切片 90g (輾)
